bufferType,rngType,function,bufferSize,prodConsCount,putTakeChunk,meanTime
FOURCOND,RANDOMRANDOM,take,100,10,69,357300.0
FOURCOND,RANDOMRANDOM,take,100,10,70,292159.0
FOURCOND,RANDOMRANDOM,take,100,10,71,75128.0
FOURCOND,RANDOMRANDOM,take,100,10,72,123278.0
FOURCOND,RANDOMRANDOM,take,100,10,73,49391.0
FOURCOND,RANDOMRANDOM,take,100,10,74,108170.0
FOURCOND,RANDOMRANDOM,take,100,10,75,127743.0
FOURCOND,RANDOMRANDOM,take,100,10,76,108862.0
FOURCOND,RANDOMRANDOM,take,100,10,77,93417.0
FOURCOND,RANDOMRANDOM,take,100,10,78,260658.0
FOURCOND,RANDOMRANDOM,take,100,10,79,24311.0
FOURCOND,RANDOMRANDOM,take,100,10,80,128891.0
FOURCOND,RANDOMRANDOM,take,100,10,81,69841.0
FOURCOND,RANDOMRANDOM,take,100,10,82,282163.0
FOURCOND,RANDOMRANDOM,take,100,10,83,131665.0
FOURCOND,RANDOMRANDOM,take,100,10,84,168122.0
FOURCOND,RANDOMRANDOM,take,100,10,85,46909.0
FOURCOND,RANDOMRANDOM,take,100,10,86,273531.0
FOURCOND,RANDOMRANDOM,take,100,10,87,108156.0
FOURCOND,RANDOMRANDOM,take,100,10,88,136141.0
FOURCOND,RANDOMRANDOM,take,100,10,89,180035.0
FOURCOND,RANDOMRANDOM,take,100,10,90,71819.0
FOURCOND,RANDOMRANDOM,take,100,10,91,66905.0
FOURCOND,RANDOMRANDOM,take,100,10,92,48293.0
FOURCOND,RANDOMRANDOM,take,100,10,93,206858.0
FOURCOND,RANDOMRANDOM,take,100,10,94,217951.0
FOURCOND,RANDOMRANDOM,take,100,10,95,138778.0
FOURCOND,RANDOMRANDOM,take,100,10,96,440792.0
FOURCOND,RANDOMRANDOM,take,100,10,97,49987.0
FOURCOND,RANDOMRANDOM,take,100,10,98,311060.0
FOURCOND,RANDOMRANDOM,take,100,10,99,296716.0
FOURCOND,RANDOMRANDOM,put,100,10,1,44457.0
FOURCOND,RANDOMRANDOM,put,100,10,2,144979.0
FOURCOND,RANDOMRANDOM,put,100,10,3,76741.0
FOURCOND,RANDOMRANDOM,put,100,10,4,227550.0
FOURCOND,RANDOMRANDOM,put,100,10,5,31280.0
FOURCOND,RANDOMRANDOM,put,100,10,6,421052.0
FOURCOND,RANDOMRANDOM,put,100,10,7,153583.0
FOURCOND,RANDOMRANDOM,put,100,10,8,40304.0
FOURCOND,RANDOMRANDOM,put,100,10,9,35403.0
FOURCOND,RANDOMRANDOM,put,100,10,10,81333.0
FOURCOND,RANDOMRANDOM,put,100,10,11,53925.0
FOURCOND,RANDOMRANDOM,put,100,10,12,53057.0
FOURCOND,RANDOMRANDOM,put,100,10,13,136330.0
FOURCOND,RANDOMRANDOM,put,100,10,14,47532.0
FOURCOND,RANDOMRANDOM,put,100,10,15,139928.0
FOURCOND,RANDOMRANDOM,put,100,10,16,174808.0
FOURCOND,RANDOMRANDOM,put,100,10,17,223468.0
FOURCOND,RANDOMRANDOM,put,100,10,18,181098.0
FOURCOND,RANDOMRANDOM,put,100,10,19,69170.0
FOURCOND,RANDOMRANDOM,put,100,10,20,309983.0
FOURCOND,RANDOMRANDOM,put,100,10,21,262209.0
FOURCOND,RANDOMRANDOM,put,100,10,22,89483.0
FOURCOND,RANDOMRANDOM,put,100,10,23,159268.0
FOURCOND,RANDOMRANDOM,put,100,10,24,338446.0
FOURCOND,RANDOMRANDOM,put,100,10,25,128660.0
FOURCOND,RANDOMRANDOM,put,100,10,26,97029.0
FOURCOND,RANDOMRANDOM,put,100,10,27,14355.0
FOURCOND,RANDOMRANDOM,put,100,10,28,70080.0
FOURCOND,RANDOMRANDOM,put,100,10,29,444370.0
FOURCOND,RANDOMRANDOM,put,100,10,30,55732.0
FOURCOND,RANDOMRANDOM,put,100,10,31,231596.0
FOURCOND,RANDOMRANDOM,put,100,10,32,147008.0
FOURCOND,RANDOMRANDOM,put,100,10,33,59978.0
FOURCOND,RANDOMRANDOM,put,100,10,34,48130.0
FOURCOND,RANDOMRANDOM,put,100,10,35,251721.0
FOURCOND,RANDOMRANDOM,put,100,10,36,156880.0
FOURCOND,RANDOMRANDOM,put,100,10,37,14408.0
FOURCOND,RANDOMRANDOM,put,100,10,38,241536.0
FOURCOND,RANDOMRANDOM,put,100,10,39,39551.0
FOURCOND,RANDOMRANDOM,put,100,10,40,233014.0
FOURCOND,RANDOMRANDOM,put,100,10,41,140184.0
FOURCOND,RANDOMRANDOM,put,100,10,42,199937.0
FOURCOND,RANDOMRANDOM,put,100,10,43,157672.0
