bufferType,rngType,function,bufferSize,prodConsCount,putTakeChunk,meanTime
TWOCOND,SECURERANDOM,take,100,10,63,103864.0
TWOCOND,SECURERANDOM,take,100,10,64,105188.0
TWOCOND,SECURERANDOM,take,100,10,65,107730.0
TWOCOND,SECURERANDOM,take,100,10,66,109287.0
TWOCOND,SECURERANDOM,take,100,10,67,111962.0
TWOCOND,SECURERANDOM,take,100,10,68,114467.0
TWOCOND,SECURERANDOM,take,100,10,69,116471.0
TWOCOND,SECURERANDOM,take,100,10,70,119489.0
TWOCOND,SECURERANDOM,take,100,10,71,121695.0
TWOCOND,SECURERANDOM,take,100,10,72,122293.0
TWOCOND,SECURERANDOM,take,100,10,73,125814.0
TWOCOND,SECURERANDOM,take,100,10,74,126770.0
TWOCOND,SECURERANDOM,take,100,10,75,130262.0
TWOCOND,SECURERANDOM,take,100,10,76,131921.0
TWOCOND,SECURERANDOM,take,100,10,77,134406.0
TWOCOND,SECURERANDOM,take,100,10,78,138807.0
TWOCOND,SECURERANDOM,take,100,10,79,138878.0
TWOCOND,SECURERANDOM,take,100,10,80,140116.0
TWOCOND,SECURERANDOM,take,100,10,81,141217.0
TWOCOND,SECURERANDOM,take,100,10,82,145339.0
TWOCOND,SECURERANDOM,take,100,10,83,148000.0
TWOCOND,SECURERANDOM,take,100,10,84,150439.0
TWOCOND,SECURERANDOM,take,100,10,85,151131.0
TWOCOND,SECURERANDOM,take,100,10,86,153764.0
TWOCOND,SECURERANDOM,take,100,10,87,154947.0
TWOCOND,SECURERANDOM,take,100,10,88,157602.0
TWOCOND,SECURERANDOM,take,100,10,89,158913.0
TWOCOND,SECURERANDOM,take,100,10,90,161325.0
TWOCOND,SECURERANDOM,take,100,10,91,163068.0
TWOCOND,SECURERANDOM,take,100,10,92,165484.0
TWOCOND,SECURERANDOM,take,100,10,93,167376.0
TWOCOND,SECURERANDOM,take,100,10,94,169119.0
TWOCOND,SECURERANDOM,take,100,10,95,171125.0
TWOCOND,SECURERANDOM,take,100,10,96,172855.0
TWOCOND,SECURERANDOM,take,100,10,97,173872.0
TWOCOND,SECURERANDOM,take,100,10,98,176173.0
TWOCOND,SECURERANDOM,take,100,10,99,176124.0
TWOCOND,SECURERANDOM,take,100,10,100,180634.0
TWOCOND,SECURERANDOM,put,100,10,2,2707.0
TWOCOND,SECURERANDOM,put,100,10,3,3871.0
TWOCOND,SECURERANDOM,put,100,10,4,4985.0
TWOCOND,SECURERANDOM,put,100,10,5,6263.0
TWOCOND,SECURERANDOM,put,100,10,6,7385.0
TWOCOND,SECURERANDOM,put,100,10,7,8468.0
TWOCOND,SECURERANDOM,put,100,10,8,9844.0
TWOCOND,SECURERANDOM,put,100,10,9,11155.0
TWOCOND,SECURERANDOM,put,100,10,10,12310.0
TWOCOND,SECURERANDOM,put,100,10,11,13433.0
TWOCOND,SECURERANDOM,put,100,10,12,15058.0
TWOCOND,SECURERANDOM,put,100,10,13,16293.0
TWOCOND,SECURERANDOM,put,100,10,14,17622.0
TWOCOND,SECURERANDOM,put,100,10,15,18523.0
TWOCOND,SECURERANDOM,put,100,10,16,20020.0
TWOCOND,SECURERANDOM,put,100,10,17,21908.0
TWOCOND,SECURERANDOM,put,100,10,18,22454.0
TWOCOND,SECURERANDOM,put,100,10,19,24151.0
TWOCOND,SECURERANDOM,put,100,10,20,26001.0
TWOCOND,SECURERANDOM,put,100,10,21,26982.0
TWOCOND,SECURERANDOM,put,100,10,22,27926.0
TWOCOND,SECURERANDOM,put,100,10,23,29723.0
TWOCOND,SECURERANDOM,put,100,10,24,30895.0
TWOCOND,SECURERANDOM,put,100,10,25,33270.0
TWOCOND,SECURERANDOM,put,100,10,26,34607.0
TWOCOND,SECURERANDOM,put,100,10,27,36168.0
TWOCOND,SECURERANDOM,put,100,10,28,37427.0
TWOCOND,SECURERANDOM,put,100,10,29,38786.0
TWOCOND,SECURERANDOM,put,100,10,30,40840.0
TWOCOND,SECURERANDOM,put,100,10,31,42159.0
TWOCOND,SECURERANDOM,put,100,10,32,43936.0
TWOCOND,SECURERANDOM,put,100,10,33,45810.0
TWOCOND,SECURERANDOM,put,100,10,34,47368.0
TWOCOND,SECURERANDOM,put,100,10,35,48455.0
TWOCOND,SECURERANDOM,put,100,10,36,50223.0
TWOCOND,SECURERANDOM,put,100,10,37,51736.0
TWOCOND,SECURERANDOM,put,100,10,38,53818.0
TWOCOND,SECURERANDOM,put,100,10,39,56119.0
TWOCOND,SECURERANDOM,put,100,10,40,57433.0
TWOCOND,SECURERANDOM,put,100,10,41,59222.0
TWOCOND,SECURERANDOM,put,100,10,42,61088.0
TWOCOND,SECURERANDOM,put,100,10,43,63172.0
TWOCOND,SECURERANDOM,put,100,10,44,64815.0
TWOCOND,SECURERANDOM,put,100,10,45,67421.0
TWOCOND,SECURERANDOM,put,100,10,46,69199.0
TWOCOND,SECURERANDOM,put,100,10,47,70804.0
TWOCOND,SECURERANDOM,put,100,10,48,73539.0
TWOCOND,SECURERANDOM,put,100,10,49,74262.0
TWOCOND,SECURERANDOM,put,100,10,50,77688.0
TWOCOND,SECURERANDOM,put,100,10,51,77688.0
TWOCOND,SECURERANDOM,put,100,10,52,80129.0
TWOCOND,SECURERANDOM,put,100,10,53,81638.0
TWOCOND,SECURERANDOM,put,100,10,54,83861.0
TWOCOND,SECURERANDOM,put,100,10,55,87083.0
TWOCOND,SECURERANDOM,put,100,10,56,88256.0
TWOCOND,SECURERANDOM,put,100,10,57,90772.0
TWOCOND,SECURERANDOM,put,100,10,58,92490.0
TWOCOND,SECURERANDOM,put,100,10,59,94460.0
TWOCOND,SECURERANDOM,put,100,10,60,96266.0
TWOCOND,SECURERANDOM,put,100,10,61,98268.0
TWOCOND,SECURERANDOM,put,100,10,62,101390.0
TWOCOND,SECURERANDOM,put,100,10,63,102841.0
TWOCOND,SECURERANDOM,put,100,10,64,105214.0
TWOCOND,SECURERANDOM,put,100,10,65,108598.0
TWOCOND,SECURERANDOM,put,100,10,66,110394.0
TWOCOND,SECURERANDOM,put,100,10,67,112749.0
TWOCOND,SECURERANDOM,put,100,10,68,114071.0
TWOCOND,SECURERANDOM,put,100,10,69,116396.0
TWOCOND,SECURERANDOM,put,100,10,70,118893.0
TWOCOND,SECURERANDOM,put,100,10,71,121618.0
TWOCOND,SECURERANDOM,put,100,10,72,123580.0
TWOCOND,SECURERANDOM,put,100,10,73,125477.0
TWOCOND,SECURERANDOM,put,100,10,74,127947.0
TWOCOND,SECURERANDOM,put,100,10,75,129582.0
TWOCOND,SECURERANDOM,put,100,10,76,132675.0
TWOCOND,SECURERANDOM,put,100,10,77,134383.0
TWOCOND,SECURERANDOM,put,100,10,78,137321.0
TWOCOND,SECURERANDOM,put,100,10,79,138595.0
TWOCOND,SECURERANDOM,put,100,10,80,141595.0
TWOCOND,SECURERANDOM,put,100,10,81,144098.0
TWOCOND,SECURERANDOM,put,100,10,82,144963.0
TWOCOND,SECURERANDOM,put,100,10,83,148765.0
TWOCOND,SECURERANDOM,put,100,10,84,149285.0
TWOCOND,SECURERANDOM,put,100,10,85,151259.0
TWOCOND,SECURERANDOM,put,100,10,86,153688.0
TWOCOND,SECURERANDOM,put,100,10,87,155520.0
TWOCOND,SECURERANDOM,put,100,10,88,157650.0
TWOCOND,SECURERANDOM,put,100,10,89,159511.0
TWOCOND,SECURERANDOM,put,100,10,90,161348.0
TWOCOND,SECURERANDOM,put,100,10,91,162157.0
TWOCOND,SECURERANDOM,put,100,10,92,166365.0
TWOCOND,SECURERANDOM,put,100,10,93,170120.0
TWOCOND,SECURERANDOM,put,100,10,94,170340.0
TWOCOND,SECURERANDOM,put,100,10,95,172486.0
TWOCOND,SECURERANDOM,put,100,10,96,173906.0
TWOCOND,SECURERANDOM,put,100,10,97,174673.0
TWOCOND,SECURERANDOM,put,100,10,98,175487.0
TWOCOND,SECURERANDOM,put,100,10,99,178731.0
TWOCOND,SECURERANDOM,put,100,10,100,179369.0
THREELOCKS,RANDOMRANDOM,take,100,10,2,35644.0
THREELOCKS,RANDOMRANDOM,take,100,10,3,35960.0
THREELOCKS,RANDOMRANDOM,take,100,10,4,35966.0
THREELOCKS,RANDOMRANDOM,take,100,10,5,35631.0
THREELOCKS,RANDOMRANDOM,take,100,10,6,36442.0
THREELOCKS,RANDOMRANDOM,take,100,10,7,36249.0
THREELOCKS,RANDOMRANDOM,take,100,10,8,36606.0
THREELOCKS,RANDOMRANDOM,take,100,10,9,36111.0
THREELOCKS,RANDOMRANDOM,take,100,10,10,35785.0
THREELOCKS,RANDOMRANDOM,take,100,10,11,36106.0
THREELOCKS,RANDOMRANDOM,take,100,10,12,35828.0
THREELOCKS,RANDOMRANDOM,take,100,10,13,35849.0
THREELOCKS,RANDOMRANDOM,take,100,10,14,36233.0
THREELOCKS,RANDOMRANDOM,take,100,10,15,36275.0
THREELOCKS,RANDOMRANDOM,take,100,10,16,36233.0
THREELOCKS,RANDOMRANDOM,take,100,10,17,36487.0
THREELOCKS,RANDOMRANDOM,take,100,10,18,36558.0
THREELOCKS,RANDOMRANDOM,take,100,10,19,36437.0
THREELOCKS,RANDOMRANDOM,take,100,10,20,36158.0
THREELOCKS,RANDOMRANDOM,take,100,10,21,36563.0
THREELOCKS,RANDOMRANDOM,take,100,10,22,36183.0
THREELOCKS,RANDOMRANDOM,take,100,10,23,36909.0
THREELOCKS,RANDOMRANDOM,take,100,10,24,36957.0
THREELOCKS,RANDOMRANDOM,take,100,10,25,37394.0
THREELOCKS,RANDOMRANDOM,take,100,10,26,37565.0
THREELOCKS,RANDOMRANDOM,take,100,10,27,37131.0
THREELOCKS,RANDOMRANDOM,take,100,10,28,37433.0
THREELOCKS,RANDOMRANDOM,take,100,10,29,36850.0
THREELOCKS,RANDOMRANDOM,take,100,10,30,37590.0
THREELOCKS,RANDOMRANDOM,take,100,10,31,36898.0
THREELOCKS,RANDOMRANDOM,take,100,10,32,36925.0
THREELOCKS,RANDOMRANDOM,take,100,10,33,37442.0
THREELOCKS,RANDOMRANDOM,take,100,10,34,37867.0
THREELOCKS,RANDOMRANDOM,take,100,10,35,38220.0
THREELOCKS,RANDOMRANDOM,take,100,10,36,37824.0
THREELOCKS,RANDOMRANDOM,take,100,10,37,37910.0
THREELOCKS,RANDOMRANDOM,take,100,10,38,37306.0
THREELOCKS,RANDOMRANDOM,take,100,10,39,38270.0
THREELOCKS,RANDOMRANDOM,take,100,10,40,37826.0
THREELOCKS,RANDOMRANDOM,take,100,10,41,37884.0
THREELOCKS,RANDOMRANDOM,take,100,10,42,38805.0
THREELOCKS,RANDOMRANDOM,take,100,10,43,38140.0
THREELOCKS,RANDOMRANDOM,take,100,10,44,37986.0
THREELOCKS,RANDOMRANDOM,take,100,10,45,38332.0
THREELOCKS,RANDOMRANDOM,take,100,10,46,38168.0
THREELOCKS,RANDOMRANDOM,take,100,10,47,38786.0
THREELOCKS,RANDOMRANDOM,take,100,10,48,38518.0
THREELOCKS,RANDOMRANDOM,take,100,10,49,38584.0
THREELOCKS,RANDOMRANDOM,take,100,10,50,40303.0
THREELOCKS,RANDOMRANDOM,take,100,10,51,38463.0
THREELOCKS,RANDOMRANDOM,take,100,10,52,38354.0
THREELOCKS,RANDOMRANDOM,take,100,10,53,38607.0
THREELOCKS,RANDOMRANDOM,take,100,10,54,39414.0
THREELOCKS,RANDOMRANDOM,take,100,10,55,39448.0
THREELOCKS,RANDOMRANDOM,take,100,10,56,38898.0
THREELOCKS,RANDOMRANDOM,take,100,10,57,38717.0
THREELOCKS,RANDOMRANDOM,take,100,10,58,39325.0
THREELOCKS,RANDOMRANDOM,take,100,10,59,39609.0
THREELOCKS,RANDOMRANDOM,take,100,10,60,39668.0
THREELOCKS,RANDOMRANDOM,take,100,10,61,39520.0
THREELOCKS,RANDOMRANDOM,take,100,10,62,39916.0
THREELOCKS,RANDOMRANDOM,take,100,10,63,39300.0
THREELOCKS,RANDOMRANDOM,take,100,10,64,40045.0
