bufferType,rngType,function,bufferSize,prodConsCount,putTakeChunk,meanTime
THREELOCKS,RANDOMRANDOM,take,100,10,61,40142.0
THREELOCKS,RANDOMRANDOM,take,100,10,62,40288.0
THREELOCKS,RANDOMRANDOM,take,100,10,63,39738.0
THREELOCKS,RANDOMRANDOM,take,100,10,64,39127.0
THREELOCKS,RANDOMRANDOM,take,100,10,65,40041.0
THREELOCKS,RANDOMRANDOM,take,100,10,66,39902.0
THREELOCKS,RANDOMRANDOM,take,100,10,67,39386.0
THREELOCKS,RANDOMRANDOM,take,100,10,68,40023.0
THREELOCKS,RANDOMRANDOM,take,100,10,69,40126.0
THREELOCKS,RANDOMRANDOM,take,100,10,70,39757.0
THREELOCKS,RANDOMRANDOM,take,100,10,71,40546.0
THREELOCKS,RANDOMRANDOM,take,100,10,72,39627.0
THREELOCKS,RANDOMRANDOM,take,100,10,73,39543.0
THREELOCKS,RANDOMRANDOM,take,100,10,74,41528.0
THREELOCKS,RANDOMRANDOM,take,100,10,75,41222.0
THREELOCKS,RANDOMRANDOM,take,100,10,76,41617.0
THREELOCKS,RANDOMRANDOM,take,100,10,77,40294.0
THREELOCKS,RANDOMRANDOM,take,100,10,78,40447.0
THREELOCKS,RANDOMRANDOM,take,100,10,79,41426.0
THREELOCKS,RANDOMRANDOM,take,100,10,80,40649.0
THREELOCKS,RANDOMRANDOM,take,100,10,81,40250.0
THREELOCKS,RANDOMRANDOM,take,100,10,82,41312.0
THREELOCKS,RANDOMRANDOM,take,100,10,83,41257.0
THREELOCKS,RANDOMRANDOM,take,100,10,84,41874.0
THREELOCKS,RANDOMRANDOM,take,100,10,85,41401.0
THREELOCKS,RANDOMRANDOM,take,100,10,86,41218.0
THREELOCKS,RANDOMRANDOM,take,100,10,87,41908.0
THREELOCKS,RANDOMRANDOM,take,100,10,88,42701.0
THREELOCKS,RANDOMRANDOM,take,100,10,89,42018.0
THREELOCKS,RANDOMRANDOM,take,100,10,90,42037.0
THREELOCKS,RANDOMRANDOM,take,100,10,91,43277.0
THREELOCKS,RANDOMRANDOM,take,100,10,92,42286.0
THREELOCKS,RANDOMRANDOM,take,100,10,93,41133.0
THREELOCKS,RANDOMRANDOM,take,100,10,94,43246.0
THREELOCKS,RANDOMRANDOM,take,100,10,95,41635.0
THREELOCKS,RANDOMRANDOM,take,100,10,96,41928.0
THREELOCKS,RANDOMRANDOM,take,100,10,97,42730.0
THREELOCKS,RANDOMRANDOM,take,100,10,98,41786.0
THREELOCKS,RANDOMRANDOM,take,100,10,99,41831.0
THREELOCKS,RANDOMRANDOM,put,100,10,1,35864.0
THREELOCKS,RANDOMRANDOM,put,100,10,2,35759.0
THREELOCKS,RANDOMRANDOM,put,100,10,3,35749.0
THREELOCKS,RANDOMRANDOM,put,100,10,4,35823.0
THREELOCKS,RANDOMRANDOM,put,100,10,5,36154.0
THREELOCKS,RANDOMRANDOM,put,100,10,6,35793.0
THREELOCKS,RANDOMRANDOM,put,100,10,7,35708.0
THREELOCKS,RANDOMRANDOM,put,100,10,8,36000.0
THREELOCKS,RANDOMRANDOM,put,100,10,9,36635.0
THREELOCKS,RANDOMRANDOM,put,100,10,10,35803.0
THREELOCKS,RANDOMRANDOM,put,100,10,11,36272.0
THREELOCKS,RANDOMRANDOM,put,100,10,12,36503.0
THREELOCKS,RANDOMRANDOM,put,100,10,13,36206.0
THREELOCKS,RANDOMRANDOM,put,100,10,14,36617.0
THREELOCKS,RANDOMRANDOM,put,100,10,15,35571.0
THREELOCKS,RANDOMRANDOM,put,100,10,16,37906.0
THREELOCKS,RANDOMRANDOM,put,100,10,17,37160.0
THREELOCKS,RANDOMRANDOM,put,100,10,18,37184.0
THREELOCKS,RANDOMRANDOM,put,100,10,19,36448.0
THREELOCKS,RANDOMRANDOM,put,100,10,20,36301.0
THREELOCKS,RANDOMRANDOM,put,100,10,21,36438.0
THREELOCKS,RANDOMRANDOM,put,100,10,22,37218.0
THREELOCKS,RANDOMRANDOM,put,100,10,23,37125.0
THREELOCKS,RANDOMRANDOM,put,100,10,24,36815.0
THREELOCKS,RANDOMRANDOM,put,100,10,25,37614.0
THREELOCKS,RANDOMRANDOM,put,100,10,26,38239.0
THREELOCKS,RANDOMRANDOM,put,100,10,27,37347.0
THREELOCKS,RANDOMRANDOM,put,100,10,28,37975.0
THREELOCKS,RANDOMRANDOM,put,100,10,29,36670.0
THREELOCKS,RANDOMRANDOM,put,100,10,30,37048.0
THREELOCKS,RANDOMRANDOM,put,100,10,31,37769.0
THREELOCKS,RANDOMRANDOM,put,100,10,32,37787.0
THREELOCKS,RANDOMRANDOM,put,100,10,33,37788.0
THREELOCKS,RANDOMRANDOM,put,100,10,34,37441.0
THREELOCKS,RANDOMRANDOM,put,100,10,35,37139.0
THREELOCKS,RANDOMRANDOM,put,100,10,36,37642.0
THREELOCKS,RANDOMRANDOM,put,100,10,37,37484.0
THREELOCKS,RANDOMRANDOM,put,100,10,38,38645.0
THREELOCKS,RANDOMRANDOM,put,100,10,39,37420.0
THREELOCKS,RANDOMRANDOM,put,100,10,40,38754.0
THREELOCKS,RANDOMRANDOM,put,100,10,41,38269.0
THREELOCKS,RANDOMRANDOM,put,100,10,42,37721.0
THREELOCKS,RANDOMRANDOM,put,100,10,43,39024.0
THREELOCKS,RANDOMRANDOM,put,100,10,44,37965.0
THREELOCKS,RANDOMRANDOM,put,100,10,45,39199.0
THREELOCKS,RANDOMRANDOM,put,100,10,46,38644.0
THREELOCKS,RANDOMRANDOM,put,100,10,47,38660.0
THREELOCKS,RANDOMRANDOM,put,100,10,48,38393.0
THREELOCKS,RANDOMRANDOM,put,100,10,49,38405.0
THREELOCKS,RANDOMRANDOM,put,100,10,50,38056.0
THREELOCKS,RANDOMRANDOM,put,100,10,51,40177.0
THREELOCKS,RANDOMRANDOM,put,100,10,52,39040.0
THREELOCKS,RANDOMRANDOM,put,100,10,53,39865.0
THREELOCKS,RANDOMRANDOM,put,100,10,54,38674.0
THREELOCKS,RANDOMRANDOM,put,100,10,55,40145.0
THREELOCKS,RANDOMRANDOM,put,100,10,56,40287.0
THREELOCKS,RANDOMRANDOM,put,100,10,57,38503.0
THREELOCKS,RANDOMRANDOM,put,100,10,58,39221.0
THREELOCKS,RANDOMRANDOM,put,100,10,59,40019.0
THREELOCKS,RANDOMRANDOM,put,100,10,60,40694.0
THREELOCKS,RANDOMRANDOM,put,100,10,61,40138.0
THREELOCKS,RANDOMRANDOM,put,100,10,62,39628.0
THREELOCKS,RANDOMRANDOM,put,100,10,63,39353.0
THREELOCKS,RANDOMRANDOM,put,100,10,64,39597.0
THREELOCKS,RANDOMRANDOM,put,100,10,65,40049.0
THREELOCKS,RANDOMRANDOM,put,100,10,66,40790.0
THREELOCKS,RANDOMRANDOM,put,100,10,67,40073.0
THREELOCKS,RANDOMRANDOM,put,100,10,68,40235.0
THREELOCKS,RANDOMRANDOM,put,100,10,69,40913.0
THREELOCKS,RANDOMRANDOM,put,100,10,70,40719.0
THREELOCKS,RANDOMRANDOM,put,100,10,71,40126.0
THREELOCKS,RANDOMRANDOM,put,100,10,72,40074.0
THREELOCKS,RANDOMRANDOM,put,100,10,73,40964.0
THREELOCKS,RANDOMRANDOM,put,100,10,74,40574.0
THREELOCKS,RANDOMRANDOM,put,100,10,75,41171.0
THREELOCKS,RANDOMRANDOM,put,100,10,76,40037.0
THREELOCKS,RANDOMRANDOM,put,100,10,77,40685.0
THREELOCKS,RANDOMRANDOM,put,100,10,78,40943.0
THREELOCKS,RANDOMRANDOM,put,100,10,79,40889.0
THREELOCKS,RANDOMRANDOM,put,100,10,80,40535.0
THREELOCKS,RANDOMRANDOM,put,100,10,81,41207.0
THREELOCKS,RANDOMRANDOM,put,100,10,82,41583.0
THREELOCKS,RANDOMRANDOM,put,100,10,83,41936.0
THREELOCKS,RANDOMRANDOM,put,100,10,84,40700.0
THREELOCKS,RANDOMRANDOM,put,100,10,85,41454.0
THREELOCKS,RANDOMRANDOM,put,100,10,86,41644.0
THREELOCKS,RANDOMRANDOM,put,100,10,87,41672.0
THREELOCKS,RANDOMRANDOM,put,100,10,88,41747.0
THREELOCKS,RANDOMRANDOM,put,100,10,89,41781.0
THREELOCKS,RANDOMRANDOM,put,100,10,90,42489.0
THREELOCKS,RANDOMRANDOM,put,100,10,91,41461.0
THREELOCKS,RANDOMRANDOM,put,100,10,92,41924.0
THREELOCKS,RANDOMRANDOM,put,100,10,93,42385.0
THREELOCKS,RANDOMRANDOM,put,100,10,94,41374.0
THREELOCKS,RANDOMRANDOM,put,100,10,95,41313.0
THREELOCKS,RANDOMRANDOM,put,100,10,96,42985.0
THREELOCKS,RANDOMRANDOM,put,100,10,97,43137.0
THREELOCKS,RANDOMRANDOM,put,100,10,98,42578.0
THREELOCKS,RANDOMRANDOM,put,100,10,99,42616.0
THREELOCKS,SECURERANDOM,take,100,10,1,46135.0
THREELOCKS,SECURERANDOM,take,100,10,2,45238.0
THREELOCKS,SECURERANDOM,take,100,10,3,46263.0
THREELOCKS,SECURERANDOM,take,100,10,4,45673.0
THREELOCKS,SECURERANDOM,take,100,10,5,45221.0
THREELOCKS,SECURERANDOM,take,100,10,6,45998.0
THREELOCKS,SECURERANDOM,take,100,10,7,45186.0
THREELOCKS,SECURERANDOM,take,100,10,8,45343.0
THREELOCKS,SECURERANDOM,take,100,10,9,45042.0
THREELOCKS,SECURERANDOM,take,100,10,10,44627.0
THREELOCKS,SECURERANDOM,take,100,10,11,47355.0
THREELOCKS,SECURERANDOM,take,100,10,12,45100.0
THREELOCKS,SECURERANDOM,take,100,10,13,45314.0
THREELOCKS,SECURERANDOM,take,100,10,14,45178.0
THREELOCKS,SECURERANDOM,take,100,10,15,46084.0
THREELOCKS,SECURERANDOM,take,100,10,16,44685.0
THREELOCKS,SECURERANDOM,take,100,10,17,45144.0
THREELOCKS,SECURERANDOM,take,100,10,18,45507.0
THREELOCKS,SECURERANDOM,take,100,10,19,45139.0
THREELOCKS,SECURERANDOM,take,100,10,20,46900.0
THREELOCKS,SECURERANDOM,take,100,10,21,44929.0
THREELOCKS,SECURERANDOM,take,100,10,22,45051.0
THREELOCKS,SECURERANDOM,take,100,10,23,45454.0
THREELOCKS,SECURERANDOM,take,100,10,24,47267.0
THREELOCKS,SECURERANDOM,take,100,10,25,46388.0
THREELOCKS,SECURERANDOM,take,100,10,26,46538.0
THREELOCKS,SECURERANDOM,take,100,10,27,45710.0
THREELOCKS,SECURERANDOM,take,100,10,28,51181.0
THREELOCKS,SECURERANDOM,take,100,10,29,45548.0
THREELOCKS,SECURERANDOM,take,100,10,30,45699.0
THREELOCKS,SECURERANDOM,take,100,10,31,45890.0
THREELOCKS,SECURERANDOM,take,100,10,32,46315.0
THREELOCKS,SECURERANDOM,take,100,10,33,45977.0
THREELOCKS,SECURERANDOM,take,100,10,34,46357.0
THREELOCKS,SECURERANDOM,take,100,10,35,47350.0
THREELOCKS,SECURERANDOM,take,100,10,36,46059.0
THREELOCKS,SECURERANDOM,take,100,10,37,46600.0
THREELOCKS,SECURERANDOM,take,100,10,38,46575.0
THREELOCKS,SECURERANDOM,take,100,10,39,47459.0
THREELOCKS,SECURERANDOM,take,100,10,40,46477.0
THREELOCKS,SECURERANDOM,take,100,10,41,46933.0
THREELOCKS,SECURERANDOM,take,100,10,42,47531.0
THREELOCKS,SECURERANDOM,take,100,10,43,46946.0
THREELOCKS,SECURERANDOM,take,100,10,44,47380.0
THREELOCKS,SECURERANDOM,take,100,10,45,48288.0
THREELOCKS,SECURERANDOM,take,100,10,46,47008.0
THREELOCKS,SECURERANDOM,take,100,10,47,46630.0
THREELOCKS,SECURERANDOM,take,100,10,48,48589.0
THREELOCKS,SECURERANDOM,take,100,10,49,47914.0
THREELOCKS,SECURERANDOM,take,100,10,50,47291.0
THREELOCKS,SECURERANDOM,take,100,10,51,47398.0
THREELOCKS,SECURERANDOM,take,100,10,52,47095.0
THREELOCKS,SECURERANDOM,take,100,10,53,48219.0
THREELOCKS,SECURERANDOM,take,100,10,54,48461.0
THREELOCKS,SECURERANDOM,take,100,10,55,47530.0
THREELOCKS,SECURERANDOM,take,100,10,56,49539.0
THREELOCKS,SECURERANDOM,take,100,10,57,46961.0
THREELOCKS,SECURERANDOM,take,100,10,58,48586.0
THREELOCKS,SECURERANDOM,take,100,10,59,46943.0
THREELOCKS,SECURERANDOM,take,100,10,60,48471.0
THREELOCKS,SECURERANDOM,take,100,10,61,47178.0
THREELOCKS,SECURERANDOM,take,100,10,62,47805.0
THREELOCKS,SECURERANDOM,take,100,10,63,47884.0
THREELOCKS,SECURERANDOM,take,100,10,64,48330.0
THREELOCKS,SECURERANDOM,take,100,10,65,47725.0
THREELOCKS,SECURERANDOM,take,100,10,66,47853.0
THREELOCKS,SECURERANDOM,take,100,10,67,48565.0
THREELOCKS,SECURERANDOM,take,100,10,68,48401.0
THREELOCKS,SECURERANDOM,take,100,10,69,49932.0
THREELOCKS,SECURERANDOM,take,100,10,70,49023.0
THREELOCKS,SECURERANDOM,take,100,10,71,49065.0
THREELOCKS,SECURERANDOM,take,100,10,72,48279.0
THREELOCKS,SECURERANDOM,take,100,10,73,49578.0
THREELOCKS,SECURERANDOM,take,100,10,74,48838.0
THREELOCKS,SECURERANDOM,take,100,10,75,48789.0
THREELOCKS,SECURERANDOM,take,100,10,76,49634.0
THREELOCKS,SECURERANDOM,take,100,10,77,49988.0
THREELOCKS,SECURERANDOM,take,100,10,78,50720.0
THREELOCKS,SECURERANDOM,take,100,10,79,48867.0
THREELOCKS,SECURERANDOM,take,100,10,80,48995.0
THREELOCKS,SECURERANDOM,take,100,10,81,48814.0
THREELOCKS,SECURERANDOM,take,100,10,82,50044.0
THREELOCKS,SECURERANDOM,take,100,10,83,49289.0
THREELOCKS,SECURERANDOM,take,100,10,84,50406.0
THREELOCKS,SECURERANDOM,take,100,10,85,50632.0
THREELOCKS,SECURERANDOM,take,100,10,86,49957.0
THREELOCKS,SECURERANDOM,take,100,10,87,52359.0
THREELOCKS,SECURERANDOM,take,100,10,88,51764.0
THREELOCKS,SECURERANDOM,take,100,10,89,50929.0
THREELOCKS,SECURERANDOM,take,100,10,90,50560.0
THREELOCKS,SECURERANDOM,take,100,10,91,50629.0
THREELOCKS,SECURERANDOM,take,100,10,92,51336.0
THREELOCKS,SECURERANDOM,take,100,10,93,52645.0
THREELOCKS,SECURERANDOM,take,100,10,94,51703.0
THREELOCKS,SECURERANDOM,take,100,10,95,50402.0
THREELOCKS,SECURERANDOM,take,100,10,96,51523.0
THREELOCKS,SECURERANDOM,take,100,10,97,51711.0
THREELOCKS,SECURERANDOM,take,100,10,98,51684.0
THREELOCKS,SECURERANDOM,take,100,10,99,50524.0
THREELOCKS,SECURERANDOM,put,100,10,1,45234.0
THREELOCKS,SECURERANDOM,put,100,10,2,47399.0
THREELOCKS,SECURERANDOM,put,100,10,3,45735.0
THREELOCKS,SECURERANDOM,put,100,10,4,45669.0
THREELOCKS,SECURERANDOM,put,100,10,5,45731.0
THREELOCKS,SECURERANDOM,put,100,10,6,44775.0
THREELOCKS,SECURERANDOM,put,100,10,7,45828.0
THREELOCKS,SECURERANDOM,put,100,10,8,44580.0
THREELOCKS,SECURERANDOM,put,100,10,9,44831.0
THREELOCKS,SECURERANDOM,put,100,10,10,45170.0
THREELOCKS,SECURERANDOM,put,100,10,11,46686.0
THREELOCKS,SECURERANDOM,put,100,10,12,45093.0
THREELOCKS,SECURERANDOM,put,100,10,13,45145.0
THREELOCKS,SECURERANDOM,put,100,10,14,46341.0
THREELOCKS,SECURERANDOM,put,100,10,15,45276.0
THREELOCKS,SECURERANDOM,put,100,10,16,44382.0
THREELOCKS,SECURERANDOM,put,100,10,17,45594.0
THREELOCKS,SECURERANDOM,put,100,10,18,45841.0
THREELOCKS,SECURERANDOM,put,100,10,19,45896.0
THREELOCKS,SECURERANDOM,put,100,10,20,46597.0
THREELOCKS,SECURERANDOM,put,100,10,21,45643.0
THREELOCKS,SECURERANDOM,put,100,10,22,45767.0
THREELOCKS,SECURERANDOM,put,100,10,23,46448.0
THREELOCKS,SECURERANDOM,put,100,10,24,46222.0
THREELOCKS,SECURERANDOM,put,100,10,25,45236.0
THREELOCKS,SECURERANDOM,put,100,10,26,46188.0
THREELOCKS,SECURERANDOM,put,100,10,27,46173.0
THREELOCKS,SECURERANDOM,put,100,10,28,46282.0
THREELOCKS,SECURERANDOM,put,100,10,29,46135.0
THREELOCKS,SECURERANDOM,put,100,10,30,47074.0
THREELOCKS,SECURERANDOM,put,100,10,31,46058.0
THREELOCKS,SECURERANDOM,put,100,10,32,46462.0
THREELOCKS,SECURERANDOM,put,100,10,33,46704.0
THREELOCKS,SECURERANDOM,put,100,10,34,46932.0
THREELOCKS,SECURERANDOM,put,100,10,35,45573.0
THREELOCKS,SECURERANDOM,put,100,10,36,46711.0
THREELOCKS,SECURERANDOM,put,100,10,37,46655.0
THREELOCKS,SECURERANDOM,put,100,10,38,47190.0
THREELOCKS,SECURERANDOM,put,100,10,39,45654.0
THREELOCKS,SECURERANDOM,put,100,10,40,46845.0
THREELOCKS,SECURERANDOM,put,100,10,41,47466.0
THREELOCKS,SECURERANDOM,put,100,10,42,49255.0
THREELOCKS,SECURERANDOM,put,100,10,43,48034.0
THREELOCKS,SECURERANDOM,put,100,10,44,46421.0
THREELOCKS,SECURERANDOM,put,100,10,45,48853.0
THREELOCKS,SECURERANDOM,put,100,10,46,46954.0
THREELOCKS,SECURERANDOM,put,100,10,47,47734.0
THREELOCKS,SECURERANDOM,put,100,10,48,46967.0
THREELOCKS,SECURERANDOM,put,100,10,49,47044.0
THREELOCKS,SECURERANDOM,put,100,10,50,47247.0
THREELOCKS,SECURERANDOM,put,100,10,51,47502.0
THREELOCKS,SECURERANDOM,put,100,10,52,47996.0
THREELOCKS,SECURERANDOM,put,100,10,53,48406.0
THREELOCKS,SECURERANDOM,put,100,10,54,47796.0
THREELOCKS,SECURERANDOM,put,100,10,55,47249.0
THREELOCKS,SECURERANDOM,put,100,10,56,47238.0
THREELOCKS,SECURERANDOM,put,100,10,57,47542.0
THREELOCKS,SECURERANDOM,put,100,10,58,48149.0
THREELOCKS,SECURERANDOM,put,100,10,59,47765.0
THREELOCKS,SECURERANDOM,put,100,10,60,47657.0
THREELOCKS,SECURERANDOM,put,100,10,61,47846.0
THREELOCKS,SECURERANDOM,put,100,10,62,48707.0
THREELOCKS,SECURERANDOM,put,100,10,63,48080.0
THREELOCKS,SECURERANDOM,put,100,10,64,48203.0
THREELOCKS,SECURERANDOM,put,100,10,65,49746.0
THREELOCKS,SECURERANDOM,put,100,10,66,48471.0
THREELOCKS,SECURERANDOM,put,100,10,67,49139.0
THREELOCKS,SECURERANDOM,put,100,10,68,48933.0
THREELOCKS,SECURERANDOM,put,100,10,69,49188.0
THREELOCKS,SECURERANDOM,put,100,10,70,48851.0
THREELOCKS,SECURERANDOM,put,100,10,71,49687.0
THREELOCKS,SECURERANDOM,put,100,10,72,50753.0
THREELOCKS,SECURERANDOM,put,100,10,73,48719.0
THREELOCKS,SECURERANDOM,put,100,10,74,49107.0
THREELOCKS,SECURERANDOM,put,100,10,75,48426.0
THREELOCKS,SECURERANDOM,put,100,10,76,50588.0
THREELOCKS,SECURERANDOM,put,100,10,77,48912.0
THREELOCKS,SECURERANDOM,put,100,10,78,49654.0
THREELOCKS,SECURERANDOM,put,100,10,79,49623.0
THREELOCKS,SECURERANDOM,put,100,10,80,49346.0
THREELOCKS,SECURERANDOM,put,100,10,81,51673.0
THREELOCKS,SECURERANDOM,put,100,10,82,49749.0
THREELOCKS,SECURERANDOM,put,100,10,83,49248.0
THREELOCKS,SECURERANDOM,put,100,10,84,50098.0
THREELOCKS,SECURERANDOM,put,100,10,85,48984.0
THREELOCKS,SECURERANDOM,put,100,10,86,49376.0
THREELOCKS,SECURERANDOM,put,100,10,87,50941.0
THREELOCKS,SECURERANDOM,put,100,10,88,51745.0
THREELOCKS,SECURERANDOM,put,100,10,89,50270.0
THREELOCKS,SECURERANDOM,put,100,10,90,50640.0
THREELOCKS,SECURERANDOM,put,100,10,91,51633.0
THREELOCKS,SECURERANDOM,put,100,10,92,49937.0
THREELOCKS,SECURERANDOM,put,100,10,93,50889.0
THREELOCKS,SECURERANDOM,put,100,10,94,51079.0
THREELOCKS,SECURERANDOM,put,100,10,95,51319.0
THREELOCKS,SECURERANDOM,put,100,10,96,50823.0
THREELOCKS,SECURERANDOM,put,100,10,97,50649.0
THREELOCKS,SECURERANDOM,put,100,10,98,50748.0
THREELOCKS,SECURERANDOM,put,100,10,99,52908.0
FOURCOND,RANDOMRANDOM,take,100,10,1,142347.0
FOURCOND,RANDOMRANDOM,take,100,10,2,129460.0
FOURCOND,RANDOMRANDOM,take,100,10,3,137139.0
FOURCOND,RANDOMRANDOM,take,100,10,4,146540.0
FOURCOND,RANDOMRANDOM,take,100,10,5,160752.0
FOURCOND,RANDOMRANDOM,take,100,10,6,140975.0
FOURCOND,RANDOMRANDOM,take,100,10,7,117551.0
FOURCOND,RANDOMRANDOM,take,100,10,8,157442.0
FOURCOND,RANDOMRANDOM,take,100,10,9,157347.0
FOURCOND,RANDOMRANDOM,take,100,10,10,165302.0
FOURCOND,RANDOMRANDOM,take,100,10,11,154884.0
FOURCOND,RANDOMRANDOM,take,100,10,12,159582.0
FOURCOND,RANDOMRANDOM,take,100,10,13,147897.0
FOURCOND,RANDOMRANDOM,take,100,10,14,143417.0
FOURCOND,RANDOMRANDOM,take,100,10,15,117943.0
FOURCOND,RANDOMRANDOM,take,100,10,16,151124.0
FOURCOND,RANDOMRANDOM,take,100,10,17,146230.0
FOURCOND,RANDOMRANDOM,take,100,10,18,143783.0
FOURCOND,RANDOMRANDOM,take,100,10,19,150040.0
FOURCOND,RANDOMRANDOM,take,100,10,20,116317.0
FOURCOND,RANDOMRANDOM,take,100,10,21,154238.0
FOURCOND,RANDOMRANDOM,take,100,10,22,134484.0
FOURCOND,RANDOMRANDOM,take,100,10,23,133569.0
FOURCOND,RANDOMRANDOM,take,100,10,24,169753.0
FOURCOND,RANDOMRANDOM,take,100,10,25,139917.0
FOURCOND,RANDOMRANDOM,take,100,10,26,129950.0
FOURCOND,RANDOMRANDOM,take,100,10,27,151608.0
FOURCOND,RANDOMRANDOM,take,100,10,28,165575.0
FOURCOND,RANDOMRANDOM,take,100,10,29,137906.0
FOURCOND,RANDOMRANDOM,take,100,10,30,170344.0
FOURCOND,RANDOMRANDOM,take,100,10,31,138178.0
FOURCOND,RANDOMRANDOM,take,100,10,32,145123.0
FOURCOND,RANDOMRANDOM,take,100,10,33,158317.0
FOURCOND,RANDOMRANDOM,take,100,10,34,142208.0
FOURCOND,RANDOMRANDOM,take,100,10,35,131521.0
FOURCOND,RANDOMRANDOM,take,100,10,36,134049.0
FOURCOND,RANDOMRANDOM,take,100,10,37,155521.0
FOURCOND,RANDOMRANDOM,take,100,10,38,150518.0
FOURCOND,RANDOMRANDOM,take,100,10,39,148087.0
FOURCOND,RANDOMRANDOM,take,100,10,40,145444.0
FOURCOND,RANDOMRANDOM,take,100,10,41,159735.0
FOURCOND,RANDOMRANDOM,take,100,10,42,129915.0
FOURCOND,RANDOMRANDOM,take,100,10,43,148996.0
FOURCOND,RANDOMRANDOM,take,100,10,44,131841.0
FOURCOND,RANDOMRANDOM,take,100,10,45,151507.0
FOURCOND,RANDOMRANDOM,take,100,10,46,146672.0
FOURCOND,RANDOMRANDOM,take,100,10,47,158722.0
FOURCOND,RANDOMRANDOM,take,100,10,48,136910.0
FOURCOND,RANDOMRANDOM,take,100,10,49,137607.0
FOURCOND,RANDOMRANDOM,take,100,10,50,162383.0
FOURCOND,RANDOMRANDOM,take,100,10,51,168683.0
FOURCOND,RANDOMRANDOM,take,100,10,52,151089.0
FOURCOND,RANDOMRANDOM,take,100,10,53,192998.0
FOURCOND,RANDOMRANDOM,take,100,10,54,142235.0
FOURCOND,RANDOMRANDOM,take,100,10,55,145194.0
FOURCOND,RANDOMRANDOM,take,100,10,56,159579.0
FOURCOND,RANDOMRANDOM,take,100,10,57,162576.0
FOURCOND,RANDOMRANDOM,take,100,10,58,155216.0
FOURCOND,RANDOMRANDOM,take,100,10,59,156985.0
FOURCOND,RANDOMRANDOM,take,100,10,60,175739.0
FOURCOND,RANDOMRANDOM,take,100,10,61,155495.0
FOURCOND,RANDOMRANDOM,take,100,10,62,165496.0
FOURCOND,RANDOMRANDOM,take,100,10,63,208971.0
FOURCOND,RANDOMRANDOM,take,100,10,64,160626.0
FOURCOND,RANDOMRANDOM,take,100,10,65,148724.0
FOURCOND,RANDOMRANDOM,take,100,10,66,166400.0
FOURCOND,RANDOMRANDOM,take,100,10,67,150873.0
FOURCOND,RANDOMRANDOM,take,100,10,68,156754.0
FOURCOND,RANDOMRANDOM,take,100,10,69,223655.0
FOURCOND,RANDOMRANDOM,take,100,10,70,151264.0
FOURCOND,RANDOMRANDOM,take,100,10,71,138994.0
FOURCOND,RANDOMRANDOM,take,100,10,72,166632.0
FOURCOND,RANDOMRANDOM,take,100,10,73,152928.0
FOURCOND,RANDOMRANDOM,take,100,10,74,154452.0
FOURCOND,RANDOMRANDOM,take,100,10,75,133654.0
FOURCOND,RANDOMRANDOM,take,100,10,76,156962.0
FOURCOND,RANDOMRANDOM,take,100,10,77,137785.0
FOURCOND,RANDOMRANDOM,take,100,10,78,157454.0
FOURCOND,RANDOMRANDOM,take,100,10,79,134598.0
FOURCOND,RANDOMRANDOM,take,100,10,80,148318.0
FOURCOND,RANDOMRANDOM,take,100,10,81,163346.0
FOURCOND,RANDOMRANDOM,take,100,10,82,212075.0
FOURCOND,RANDOMRANDOM,take,100,10,83,175789.0
FOURCOND,RANDOMRANDOM,take,100,10,84,125874.0
FOURCOND,RANDOMRANDOM,take,100,10,85,165899.0
FOURCOND,RANDOMRANDOM,take,100,10,86,141515.0
FOURCOND,RANDOMRANDOM,take,100,10,87,127951.0
FOURCOND,RANDOMRANDOM,take,100,10,88,149125.0
FOURCOND,RANDOMRANDOM,take,100,10,89,181142.0
FOURCOND,RANDOMRANDOM,take,100,10,90,159309.0
FOURCOND,RANDOMRANDOM,take,100,10,91,207415.0
FOURCOND,RANDOMRANDOM,take,100,10,92,185779.0
FOURCOND,RANDOMRANDOM,take,100,10,93,169617.0
FOURCOND,RANDOMRANDOM,take,100,10,94,154188.0
FOURCOND,RANDOMRANDOM,take,100,10,95,162086.0
FOURCOND,RANDOMRANDOM,take,100,10,96,199721.0
FOURCOND,RANDOMRANDOM,take,100,10,97,191697.0
FOURCOND,RANDOMRANDOM,take,100,10,98,176645.0
FOURCOND,RANDOMRANDOM,take,100,10,99,155311.0
FOURCOND,RANDOMRANDOM,put,100,10,1,133201.0
FOURCOND,RANDOMRANDOM,put,100,10,2,124694.0
FOURCOND,RANDOMRANDOM,put,100,10,3,130382.0
FOURCOND,RANDOMRANDOM,put,100,10,4,145065.0
FOURCOND,RANDOMRANDOM,put,100,10,5,152003.0
FOURCOND,RANDOMRANDOM,put,100,10,6,131593.0
FOURCOND,RANDOMRANDOM,put,100,10,7,145322.0
FOURCOND,RANDOMRANDOM,put,100,10,8,157536.0
FOURCOND,RANDOMRANDOM,put,100,10,9,132026.0
FOURCOND,RANDOMRANDOM,put,100,10,10,110691.0
FOURCOND,RANDOMRANDOM,put,100,10,11,143633.0
FOURCOND,RANDOMRANDOM,put,100,10,12,199742.0
FOURCOND,RANDOMRANDOM,put,100,10,13,125552.0
FOURCOND,RANDOMRANDOM,put,100,10,14,137193.0
FOURCOND,RANDOMRANDOM,put,100,10,15,106604.0
FOURCOND,RANDOMRANDOM,put,100,10,16,127610.0
FOURCOND,RANDOMRANDOM,put,100,10,17,157523.0
